#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_34421_length_3780_cov_44.637047	55887.2532778	113333.160866	127822.853543	115241.338722	89264.0378057	67437.3024552	108514.121459	129121.068737	79747.9103703	110565.329133	308654.980619	239112.166153	228475.276214	179688.414898	269585.147847	108168.208301	103120.904659	130117.392242	148387.97891	158828.745466
NODE_34434_length_3779_cov_13.772288	14579.6190004	0.0	9084.09505693	4086.10462972	0.0	1466.05979335	0.0	0.0	2531.74016105	1094.73180569	91594.8551502	10279.4583262	25171.638775	24503.6261553	35954.4341183	9550.32454829	1032.16777326	6174.16020892	8243.95583254	5165.28453406
NODE_34441_length_3778_cov_217.673650	81404.7647632	152850.507337	160413.336124	176379.439781	141342.272753	98228.1471463	127207.736444	182002.925172	102537.910288	131807.800518	467821.904385	353420.434886	492868.920939	269547.115617	357464.121731	180288.027238	147603.491065	180902.247228	202722.946961	259280.676742
NODE_34515_length_3773_cov_5.172673	1215.13750186	9669.46519381	12533.8927971	16036.7899595	0.0	7331.25211103	0.0	1467.53340933	2532.10116722	3284.66211322	1254.89810293	3482.8104679	0.0	2334.05687823	2382.45896806	0.0	1032.31486289	2432.49739913	1096.3589944	0.0
NODE_34606_length_3765_cov_40.819407	13368.9969624	17263.8994508	30247.6904664	15253.7129689	14883.3199563	10265.5430909	22770.7121842	14678.218226	12662.9366448	22996.9866278	34039.1592241	40540.674492	60045.9916456	40274.0840726	52563.1530799	24071.2143302	16655.2611239	34061.3452059	25439.7078194	31870.4681942
NODE_34644_length_3762_cov_6.903696	0.0	537.30242894	0.0	2005.23551966	0.0	0.0	0.0	0.0	0.0	0.0	2510.4369949	24386.215221	0.0	4669.50199397	33592.1129479	9492.09288498	2065.17618949	21898.1201654	25771.824196	4195.54183806
NODE_34701_length_3757_cov_16.122907	24672.9159382	40468.9502566	80914.2754013	64842.3813631	29297.7311738	23584.5106086	27364.7784592	64867.0517478	27282.9794429	25342.4457743	210941.388102	198496.739822	197961.289946	136785.170888	240226.059373	83937.7742719	69708.3760853	95306.4390704	120588.712259	125121.764825
NODE_34711_length_3756_cov_7.409619	6078.09223224	17732.8872204	35984.8402733	33092.0975109	9924.62017392	7333.97148875	15078.9363777	20554.0447966	13932.2454456	10953.2944678	25107.9060806	67362.322261	38748.246576	54875.5922131	67193.396406	23733.2953799	17556.5496226	34068.5532967	43302.3151155	47805.1734972
NODE_34718_length_3756_cov_2.703053	1215.61772895	1074.7217481	0.0	0.0	0.0	0.0	3015.78727554	0.0	0.0	0.0	1255.39740707	6968.51729406	1937.4129291	3502.69597796	8670.1142946	949.331815196	8261.9061351	7300.40652927	6186.04392317	10336.2521212
NODE_34735_length_3754_cov_38.775074	19450.8108516	17177.5236206	21318.0456682	24558.1801484	19850.3151193	8801.15402837	57302.3652104	58728.7342249	38776.0827781	43008.7453821	3766.36438386	25552.4834392	69017.0906947	14011.5530923	27095.3476962	20960.1812259	18590.1851522	27666.4597145	18558.9436127	21965.594359
NODE_34843_length_3746_cov_7.447304	10943.1392282	40309.4732301	31356.5704486	37114.0376395	14890.9669418	14671.1695862	19606.738697	30838.6783956	26604.354955	38345.7063786	50227.5999675	40659.7027431	50385.6394828	37372.3115635	50948.5671424	23738.430937	20659.7712901	27991.5014511	30936.9820762	27139.2137445
NODE_34848_length_3746_cov_3.060417	18919.8556171	31710.1164969	8027.80061206	11033.9037212	28541.0227313	10269.8204057	28656.0019386	30838.6783956	24070.6075425	14242.6922516	3767.07178039	16263.8795572	44571.9121572	29197.1176414	11924.1341289	949.53664988	8263.90851602	2434.04206682	4124.93018019	9046.40590009
NODE_34898_length_3743_cov_5.720445	7295.94009857	22037.0731749	16306.687444	20063.3956473	14892.1844997	10270.4994002	9049.8360419	5874.46904856	15203.5962679	15339.388171	43952.2536755	32530.1780313	21318.647276	19855.6734958	32522.6022075	6647.19467797	14462.8968241	7302.65070114	13406.9092154	6462.18506753
NODE_34937_length_3739_cov_6.275516	2432.20951902	15050.8285804	16308.3910146	14046.0186951	3723.45235342	0.0	3016.86863058	1468.761616	5068.35759542	2191.55259533	2511.79506746	4875.84782067	9691.2932834	5840.54365223	1136.75557831	2849.04558731	9298.48405152	1217.22366495	3094.17248946	2585.12742662
NODE_34965_length_3737_cov_7.626290	4864.65112409	2150.19865691	3763.67216653	2006.69111524	4964.87415988	1467.40933002	3016.99470298	4406.51018271	0.0	2191.65852438	5023.82818276	19753.4044182	1938.35905793	3504.5190119	36864.0316406	6648.06154847	4132.86206263	8520.97467414	2062.87250324	1292.62407755
NODE_35004_length_3734_cov_7.410709	8513.74319741	10634.3239609	21329.1425787	13044.6413409	8689.24193638	5870.02545117	12375.4581661	16158.4077106	8870.70896406	10959.0830593	31401.1446694	40671.8119745	29077.6424911	24533.6690551	42288.1347697	20895.271317	15499.3658213	46260.0313872	39498.1546052	24561.6822669
NODE_35022_length_3733_cov_5.968461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2512.14953281	27664.4102116	0.0	10514.7177056	22771.0588753	7598.44809749	1033.31754737	24347.9649394	18567.4950361	0.0
NODE_35028_length_3732_cov_103.704651	157549.026644	165364.74441	141545.876667	147406.314402	177721.351118	114620.314366	242790.403011	194833.999396	165167.217765	218269.076194	213126.729181	216007.847399	242485.848708	160296.830549	210828.075076	78724.7360785	97228.8797702	100625.02101	127849.342123	134206.935245
NODE_35070_length_3730_cov_10.619320	0.0	0.0	1254.78719699	5017.76093589	0.0	0.0	1531.31154488	1469.09236257	0.0	2192.02728838	2512.33192174	96459.9102385	4572.48413905	3505.19806257	28194.6946741	22796.8339463	27901.5938251	18262.2856769	23726.705268	5171.38302308
NODE_35170_length_3723_cov_13.438113	29197.6105609	46779.0651404	32630.4617748	31116.5215232	38492.5536399	26421.5839726	31687.8784732	52896.6013008	50703.4160656	41655.6198765	101177.290126	83860.7672697	83379.7314839	60872.3447549	192148.221749	57690.7781246	50401.199356	51269.7685156	57030.4796612	56374.7796808
NODE_35179_length_3722_cov_30.862013	17032.3473859	6990.10602007	12550.5087323	28106.0751736	6208.64763634	2935.79686165	9053.87381401	19102.0310161	38028.4957467	13154.7263388	2512.80792782	30222.4020523	3878.22981786	7065.20436602	9761.51222298	8550.31192796	27907.0844449	7306.31339241	6190.67387285	9051.69515653
NODE_35198_length_3721_cov_22.692853	1216.62630698	5377.10756496	10040.6722499	11772.604883	8692.34724033	1467.93010753	1509.00968384	1469.42220913	3802.94420304	2192.50929521	10051.4730413	127867.215895	27148.303725	62023.9109568	62908.9778822	43702.5600478	36597.2195703	47935.9420801	20636.0314916	27219.2016264
NODE_35194_length_3721_cov_40.834152	66914.3900187	39252.8762985	20081.3405302	17064.9073356	40978.1995428	8807.58738134	72432.5280002	94043.1208232	93805.9334193	100855.357457	21359.383338	24411.0123442	42661.6224048	22205.1141207	8677.09934185	8550.50262361	6201.72657734	8524.23889867	12650.1445821	31035.1456727
NODE_35193_length_3721_cov_482.712766	204550.967511	373004.928187	226457.774544	255559.366992	279683.328082	163949.851632	285736.069306	406486.417817	273857.429228	310938.44142	507449.413993	591818.577914	712937.69691	433518.995979	523860.593009	218040.217282	281173.786542	217976.966681	349262.55317	149332.322756
NODE_35236_length_3719_cov_6.850164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1267.71173205	0.0	0.0	1162.48567725	0.0	2337.51024665	5423.43912297	0.0	0.0	1217.80891314	1050.4353569	1293.19594514
NODE_35250_length_3718_cov_4.802075	17033.9758547	26349.3072379	33173.8641208	41160.187189	23595.4628794	7340.15078903	28673.0492156	42616.4986832	32961.2730032	19734.0123795	57275.7278949	88351.2750194	122013.564949	65452.1181441	79639.3904866	31896.1248649	27909.8384998	60511.179405	55721.0069712	65532.6606826
NODE_35245_length_3718_cov_16.102375	28856.960151	39717.4151229	28509.7527981	28611.1046882	14159.5973657	7824.3952121	25163.027357	34774.1943866	11724.2004255	28063.7540614	116108.386066	110685.184934	77572.6614146	46316.1727103	83709.1597719	37553.8875535	39422.9602866	40188.6001128	38854.9756836	66981.7080862
NODE_35264_length_3717_cov_10.407155	0.0	573.262796387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1260.93198507	5798.34621518	29169.1027734	2158.70704241	1323.07494736	66782.6601826	32858.3012748	11748.1928597	9099.22490258	33142.2767695	1394.56944248
NODE_35319_length_3713_cov_4.590760	13385.4388715	9680.25101612	6276.7443135	8032.44751538	9936.30755695	7340.97048853	12074.1559803	24985.2302817	11411.0777251	9868.21060236	30160.1899612	40693.2066362	21335.2730775	14027.4095778	42308.7481726	15203.5722612	18608.8597126	13397.8148223	14447.7970198	18107.3993441
NODE_35351_length_3709_cov_107.698413	91273.1335338	91969.3391499	86628.2819919	59246.3331914	119248.89596	69011.3425785	218862.89734	139637.450554	112854.057679	122816.425839	40090.4229295	55813.4542158	65952.3104235	17536.2197515	45567.5247562	17105.5296914	13441.0680167	13399.111382	27866.0993605	15522.1594141
NODE_35445_length_3703_cov_4.437774	2434.30320009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13826.7445934	4651.82609714	0.0	0.0	28212.4334427	4752.16725783	0.0	1218.27964729	0.0	0.0
NODE_35486_length_3700_cov_12.961043	11594.3382918	11296.409138	17580.963184	19825.7103455	12424.871468	8556.72906166	21135.6904644	19112.6388719	2536.6141423	16452.2651041	17598.9497243	54663.1231515	23282.8007846	26895.657146	108517.008038	65584.2959297	24512.8995018	31677.5421783	53524.1618052	41401.6529785
NODE_35541_length_3697_cov_2.908567	2434.65629973	2151.81923936	0.0	1004.53503957	0.0	0.0	1509.78883687	0.0	2536.80385261	2193.79634249	0.0	3489.40176872	7761.54882258	2338.95057877	0.0	950.559260576	0.0	1218.4541158	0.0	0.0
NODE_35537_length_3697_cov_4.587315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22099.5432686	1940.38720564	3508.42384804	11937.7136681	6653.92207296	6205.42356767	3655.36622549	9291.19933313	2587.79714945
NODE_35527_length_3697_cov_25.442889	28960.0360801	61326.8696055	72841.2512603	52235.8103873	59541.9126724	23499.5894157	58881.8207994	68198.773222	38052.036696	46898.8822461	121584.73414	112985.734529	151541.524354	85884.1732207	131246.251343	46168.9882556	62233.2739398	77672.3875932	93902.0853795	94150.624257
NODE_35522_length_3697_cov_100.724053	115646.103614	91478.7626038	81974.201913	88366.1380224	82011.0258125	64530.496917	188723.786308	149371.247736	92430.1127456	149178.245344	41389.7934296	55897.7012009	129345.599149	32721.9838468	44840.092622	17816.3551783	8273.89809022	13645.817407	30695.0381068	22551.930873
NODE_35526_length_3697_cov_25.908841	20694.5644231	48415.950622	71585.3668699	72326.5072886	38520.3289854	16155.9658409	34909.4879193	42478.1431803	31854.6155925	38391.4603782	152116.234971	179403.349669	141761.282864	113439.080849	173639.467388	53256.2694046	61298.5151825	80741.5780714	72059.7386898	76339.9866287
NODE_35600_length_3692_cov_95.833379	87658.1958761	85543.0067148	69082.8426879	73342.0406198	83265.2690247	60224.5268344	167604.896392	105876.180857	104021.877206	142614.472313	30175.4681921	39551.5822122	38812.8845624	33919.5577944	42329.6125114	12358.6664935	7240.56698372	8530.23412896	27876.7462829	29763.3632994
NODE_35629_length_3690_cov_12.006602	0.0	0.0	1256.12026573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23367.1812532	5822.24127896	4678.82290296	81406.9471749	34225.5287601	8275.34944747	12186.6420245	36138.1550689	2588.24739413
NODE_35775_length_3679_cov_12.735099	1217.85987724	0.0	0.0	2010.15857728	0.0	0.0	0.0	0.0	0.0	0.0	5529.16142564	47276.9894631	9706.57933975	1170.07150001	84685.3141765	29927.7628014	12359.3573233	9751.94854087	29950.5129309	3883.44329342
NODE_35802_length_3677_cov_98.019326	64549.7692209	103326.95898	120629.647279	87447.1947003	77083.985064	55836.9585355	70920.9914783	135302.796557	60913.7876473	87424.2129514	323247.09137	251163.948803	284076.317718	200093.533675	300774.099309	120379.648026	107459.454316	168682.208095	185530.228523	171849.766876
NODE_35821_length_3676_cov_6.215686	1217.95171698	4843.54316977	6282.96426794	6031.02376898	2486.65060025	1469.42631959	0.0	2942.21211743	1269.07080011	2194.94046597	28929.4356311	38404.0349253	40770.9014617	30762.6847319	46688.8310773	10461.0907789	5173.91964077	36572.504668	37182.4873406	24596.9863028
NODE_35856_length_3674_cov_4.409505	1218.00845048	0.0	1256.66248411	0.0	1243.39582608	0.0	1510.5472568	4413.54342114	0.0	0.0	8805.04043903	33049.0529514	1941.57429644	8191.66330207	10858.383581	2853.15297106	2069.67206627	3657.42928775	8263.15258905	9062.50367729
NODE_35912_length_3670_cov_2.934163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3883.566366	1170.36958538	9773.48016776	2853.41077762	7244.58515276	1219.26456855	7230.91690804	22011.1590624
NODE_35960_length_3666_cov_5.484630	7309.49487137	5382.75642535	5027.7343476	4021.90371063	2487.35759832	1469.76597072	1510.81245517	8828.91208822	10155.1231592	6586.47354855	6290.55374289	3492.17811708	5825.97664338	1170.50421459	4344.1835863	0.0	0.0	1219.38544675	9297.74651207	3884.71430529
NODE_35974_length_3665_cov_18.467036	2436.55712623	4306.29014265	13826.6462432	7038.55000241	2487.42785614	2939.59925941	0.0	1471.52411943	3808.26854695	0.0	13839.5539589	102691.088762	13643.9572958	35116.1697944	40184.6752219	47562.2424123	31052.1753083	25607.7214948	9806.67436053	3884.8118389
NODE_36000_length_3664_cov_3.094209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8148.8345625	7768.39102076	1170.57437932	13033.1807778	951.266634051	7245.69123417	3658.33602011	0.0	19424.5591817
NODE_36059_length_3659_cov_98.169811	132812.110178	82367.3863778	62858.6740876	86262.3084727	109465.506521	51450.0997112	196436.083998	132457.754609	112995.844535	125165.046204	40266.4851608	52935.2942195	47290.6703428	38634.445461	44535.38288	13319.2457224	10649.7836623	7724.21282759	31514.5486695	16836.7570649
NODE_36094_length_3656_cov_96.570675	109669.517466	86679.2437974	69150.2116322	62358.5889443	83350.2025265	83795.9888622	164715.04345	132468.094789	93958.7860413	121880.455594	33977.3697274	51231.8820279	56332.9889382	36296.1025169	40193.3738386	19980.2337008	19670.8935566	13416.5709662	28333.7828604	29790.3808187
NODE_36124_length_3654_cov_10.119755	15841.9373378	22716.3570296	42749.741023	38222.1255449	21149.7691613	7350.86704886	18134.5690832	26494.9999068	24125.7837269	20930.0154207	114521.994443	91989.3038971	101016.352013	78915.1255748	197717.478088	54234.5344037	46591.3454667	74404.7054252	64068.8134373	76982.4769062
NODE_36202_length_3648_cov_18.727247	13179.0118236	11827.6793313	18863.2868995	20120.6216635	12821.9124106	4753.67780446	24783.6108351	20751.1743126	12999.2115055	18601.0547782	49031.4604342	125942.766145	79448.0184153	74710.6445381	110541.31134	62804.0596141	48844.0769512	45027.5924432	50830.8883555	45576.4488635
NODE_36222_length_3647_cov_40.828229	59722.309159	31231.5585378	18863.8040633	21127.3036727	48529.8122698	29408.2527929	84641.1686147	85388.3910261	99060.4442562	87861.7905246	21397.9385833	11646.3439992	44688.8013464	10540.3176381	9778.89175974	10467.9921697	11391.0418082	4879.85311041	7234.74716904	50525.7291299
NODE_36259_length_3643_cov_95.482999	110923.921276	103395.345991	110679.83835	98606.2484443	148095.200595	57351.4454262	220691.311813	186990.729101	140985.111611	161462.453888	117324.296796	115310.877914	130194.611953	65695.2613381	96711.7688029	47586.1438623	46604.5186998	51243.5861328	59950.6044624	81626.8511034
NODE_36270_length_3643_cov_7.926700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10070.6224435	2329.51336593	0.0	11712.8231049	0.0	951.721805789	2071.31154799	2440.17004034	1033.63079146	0.0
NODE_36301_length_3641_cov_6.353318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1472.44512507	0.0	0.0	0.0	23296.348407	0.0	3514.0505976	33687.7584752	7614.1314134	0.0	29283.5221951	26875.6568581	2591.46131332
NODE_36308_length_3641_cov_3.409091	1219.00362119	9155.15622654	1257.79668653	3018.74698607	1244.5690445	0.0	0.0	2944.89025015	8891.40870795	3295.31891652	25177.8120852	9318.54011126	11659.8547546	5856.75364868	4346.80718281	951.766872871	4142.83816633	2440.29319798	4134.71643971	11661.5778324
NODE_36334_length_3639_cov_4.565011	32914.781794	18849.5917127	16352.2355143	17107.2822423	39828.5161367	16177.5607938	19652.3528167	39758.1137762	29216.1394802	34053.3762611	36509.6523814	65233.2003331	52472.2161667	26942.6311989	53250.9848259	30457.933585	27965.5962039	15862.7073175	29978.090635	38873.9236487
NODE_36355_length_3637_cov_19.446957	23163.4148713	33392.0251006	51575.2861441	39248.5498869	26138.976572	13236.8063828	42330.0406126	38287.6058725	31758.3103205	35153.6637974	103239.351262	166586.399653	85514.954068	90204.4941632	147805.851845	68533.5127755	58005.719365	74436.4549934	67195.3990874	46651.1084257
NODE_36386_length_3635_cov_10.449162	4141.39253308	2154.40852038	3774.00840928	2012.87261165	4979.14104523	4412.47575036	3023.7095366	2945.35583048	6351.98808479	5493.04041	3777.2391906	23300.0236359	9718.1425405	4686.22187593	77872.7345775	24749.3530939	6215.22169433	8542.31991774	27913.2364603	3954.12721294
NODE_36430_length_3631_cov_4.635067	8535.17372656	3770.51250631	5032.57211413	6039.36205134	8714.50764358	0.0	10583.9366341	14728.330833	13975.822252	15607.9458664	5036.82318579	2330.24824767	3887.68154769	1171.69379992	2173.9339025	3807.94566085	0.0	3661.3654094	9305.28007813	9072.45206452
NODE_36441_length_3630_cov_4.910490	4049.13129115	0.0	0.0	1006.59315506	1244.9662613	0.0	0.0	0.0	0.0	0.0	3777.71418883	15276.1110198	1943.89525485	2343.45231129	27174.835857	6745.40199154	4144.01812856	1220.48710274	0.0	1296.09972348
NODE_36440_length_3630_cov_6.262098	8132.27546404	10938.5811829	24385.7836036	14210.1204734	14108.249707	3606.92261956	6664.98974843	12169.4469419	13566.0460956	12887.7874892	78131.6289781	57212.2438371	46596.5223796	37347.6205301	62290.5217739	23643.256304	20610.2002056	37738.0165462	45665.3386991	28903.6984863
NODE_36505_length_3625_cov_13.274510	4877.97923795	5925.79642436	5033.40954364	3020.24681142	11206.321138	4413.51409571	10585.3646795	14730.6714914	8895.09027937	7692.22792329	10075.1701017	71083.8442376	3888.32557053	76173.3806953	10871.2658642	952.119178253	1036.13978261	1220.63882202	6204.39185849	3888.79635822
NODE_36503_length_3625_cov_14.304762	15853.4325233	26490.9031122	30487.5860062	30478.3228335	11206.321138	16182.8882988	18146.3426899	26515.2086845	26685.267391	24321.7904155	169608.49065	121006.304186	154503.950904	66508.0698452	142295.689479	72036.3078239	38879.4876762	47604.9710972	81589.5203275	66517.3053306
