	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_7708_length_9316_cov_13.151064	2309.98232299	1032.04550933	2370.51799884	1883.3046065	1169.68633529	0.0	0.0	0.0	0.0	1039.6963665	89393.8238474	16511.1273256	39196.7300068	7702.66710437	95892.1642684	0.0	2938.90484197	21957.4815966	24574.9748452	1225.89638415
NODE_7758_length_9290_cov_242.951597	247191.49425	58315.1616038	251300.706214	355043.053596	143887.368842	173379.59909	1110516.26531	673495.001928	544383.664219	723697.57684	296065.223841	247691.366361	410487.706862	154070.165428	452693.846968	117732.841891	242972.912861	72813.2888651	85528.4422574	164286.496223
NODE_7874_length_9211_cov_232.118829	277304.46415	52134.4296901	252566.461372	364589.809008	142764.957306	135664.504628	1123772.47164	648644.739022	549354.288644	667745.700079	291158.791325	221338.14907	340958.84106	172836.47994	420845.683979	115952.636054	250885.713342	83239.4752534	77684.7815438	156977.076504
NODE_7885_length_9203_cov_6.953979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51328.786119	0.0	2063.03147532	97837.7147487	0.0	8092.96488376	188808.735341	4905.68182156
NODE_7921_length_9179_cov_4.352258	0.0	0.0	0.0	942.224604986	0.0	0.0	0.0	0.0	0.0	0.0	152757.185287	3303.96759202	0.0	4404.0806425	36106.1426704	12683.7159817	0.0	8093.69732802	24586.515859	0.0
NODE_7991_length_9139_cov_7.197380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1193.59578709	0.0	31172.0031655	0.0	2063.50687792	127760.801246	0.0	9251.32977321	187928.429859	3680.16606789
NODE_8031_length_9112_cov_7.729270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23840.0619741	0.0	2063.71736177	120523.304486	0.0	2313.07262624	220522.85961	3680.55147145
NODE_8164_length_9021_cov_8.445572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1194.13547454	0.0	40359.9764084	0.0	4128.82701713	107008.465332	0.0	5784.69827867	190898.179952	1227.28692172
NODE_8279_length_8963_cov_239.719915	284033.130592	52173.6024633	260975.334609	370419.217275	148874.922768	131792.983874	1027833.70409	627023.371827	516129.023267	652246.804005	292500.913949	199870.165207	332142.205148	147527.983694	411703.622728	122930.158585	228932.074305	65361.8138599	81882.8986299	142537.409494
NODE_8302_length_8948_cov_7.336557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40372.4500772	0.0	1032.4928239	107899.665361	0.0	6943.62948746	200791.560858	1227.6454207
NODE_8321_length_8935_cov_7.383559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34869.0553417	0.0	1032.5457552	137773.491903	0.0	10415.9739526	178083.197181	4910.84467145
NODE_8331_length_8929_cov_226.824656	261409.811989	48046.1471413	250491.128677	329678.885677	147627.881835	144201.909777	1031123.44807	605460.154776	493402.377058	569560.465028	295056.108114	192924.921193	330346.899739	116837.285732	379984.909059	104279.992055	243315.616907	78183.3527839	75794.2549765	160833.933763
NODE_8388_length_8905_cov_231.362712	271845.729252	49599.7646628	255266.372439	387755.34653	124208.383667	124612.754687	1016788.91731	553280.251058	499468.206703	581070.294354	299862.77992	190739.028627	348735.485565	135590.182839	423391.898141	107916.585826	232546.145362	67133.1701039	78754.2547797	151026.717379
NODE_8432_length_8882_cov_42.490087	1156.89573884	2066.8077684	20185.8820794	28389.1000552	1171.90012981	2800.52509127	17345.595309	67108.7973845	30091.2728389	29160.3652873	15532.1573958	36452.5456902	99124.1542075	40791.5899071	100177.252859	22673.4673495	6869.1010486	16206.0474324	13783.1743618	71222.5331887
NODE_8440_length_8878_cov_227.428652	264933.431386	57354.6255182	250546.771187	340627.881852	124223.667915	124625.31428	1015444.72799	642546.379743	459802.21827	581133.833861	250908.135056	206197.742791	317569.914608	123479.531834	370764.856685	126973.294552	239441.09933	65982.8313463	84669.3101982	151043.36206
NODE_8573_length_8801_cov_8.064372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1195.17165312	0.0	34889.3750496	0.0	5165.41622287	122473.610365	0.0	8105.68002091	202871.21863	3685.15585957
NODE_8649_length_8762_cov_7.609510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23875.8109653	0.0	6199.46078218	113418.165327	0.0	3474.41707317	195021.679898	6142.9269956
NODE_8678_length_8748_cov_8.863568	0.0	1033.85362333	9900.73453864	6879.03669112	3517.88277316	7004.88300056	21914.6817374	16335.9633501	3612.96802524	12504.202277	8188.34106283	6865.92601698	13916.1088305	15444.3190739	24621.1262911	10184.8769787	20362.4114746	17471.2479978	4758.66222485	20188.8127782
NODE_8684_length_8746_cov_6.062824	3472.60354973	106487.216077	9504.98224756	5665.10500504	22280.1536525	25217.7761448	2886.17098465	6972.95569911	16860.6602975	6252.1510101	0.0	1103.28214814	0.0	5920.07145843	4133.23428331	0.0	6872.99582776	0.0	19700.364082	1228.67301357
NODE_8731_length_8717_cov_238.686562	255845.452332	52731.7011249	247162.060485	333254.084698	140736.058515	138713.346574	1083141.87574	566154.126429	509461.608164	598195.641249	296504.394297	198615.20514	382089.942871	140122.736496	352399.54831	110522.746386	217017.185599	85718.3534696	86691.2980864	160975.378943
NODE_8785_length_8686_cov_4.772912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138705.393159	3310.70014996	0.0	4413.97196288	45476.6209875	6353.26090315	0.0	4634.02559181	25616.4177874	0.0
NODE_8907_length_8613_cov_7.106333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36756.8351737	0.0	1033.86733557	115299.044496	0.0	2317.73278877	167539.988185	2458.74130612
NODE_8945_length_8592_cov_253.502401	245753.318869	46041.5271342	264177.118395	334490.785609	135628.75974	118910.035338	923706.076823	636260.467108	538185.866635	592572.125652	260420.744768	179206.179805	339831.847946	144976.777134	387839.237939	110460.364487	188288.16344	90486.8179284	72308.9071749	172068.486351
NODE_8994_length_8562_cov_7.397673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23897.6005282	0.0	4136.35099442	106241.754596	0.0	8113.83263673	197145.922762	4918.58120374
NODE_9166_length_8466_cov_224.071454	258437.324775	44497.9497772	264108.385789	393445.150175	139734.624109	134645.182043	1085652.71573	654349.932697	523354.340434	580069.030041	300412.425221	185582.226615	318166.211524	148028.845881	402423.712635	119192.837017	253630.196102	73055.1102395	74944.6222196	131628.258846
NODE_9335_length_8381_cov_225.957603	238188.251973	46818.5790641	212939.838078	331721.20082	142144.573853	130456.022439	926026.810282	562744.083539	479325.496564	596170.29537	255165.772472	200972.814016	368648.827703	163554.910599	372464.422175	123709.287402	217876.56821	77040.2894983	64302.5926614	149423.638334
NODE_9406_length_8348_cov_24.909321	42902.296592	2070.53838424	44043.502782	68124.1738372	3524.84590612	0.0	21679.7424199	9779.72030212	8445.21839994	7306.93786215	1197.49427882	19894.7737362	7360.65321988	45319.9149171	66242.4606844	3635.36105818	3934.38166474	2320.43529374	1973.19874732	11077.5101452
NODE_9432_length_8336_cov_8.285352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27604.086028	0.0	5175.46797176	114979.661071	0.0	8121.97742611	218049.142644	4923.61001435
NODE_9604_length_8268_cov_229.914282	231989.019407	43493.9373175	238168.574292	288710.584145	111666.883617	140372.805682	923860.359569	559055.411589	456213.24278	569109.208064	261148.499755	218926.247586	296384.062408	132699.612802	376888.126893	110006.888437	200729.198749	60353.5755872	70072.3179709	155143.357772
NODE_9607_length_8266_cov_232.945804	266156.064592	47636.567086	224810.652265	332812.068404	131650.766856	138970.282145	1002253.32399	601870.355218	464106.588375	585915.869862	262008.841972	195169.039661	277977.901116	153712.020941	378408.433727	128705.094	242188.532886	66603.8459825	73638.2153724	167457.908938
NODE_9695_length_8218_cov_6.988485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23937.6713513	0.0	1035.64278689	99118.3663735	0.0	8126.41847132	177760.680361	6157.94463796
NODE_9739_length_8198_cov_221.901879	232064.568279	46094.7969181	195368.103241	288825.641989	130522.646069	123565.834163	815664.828139	510312.267536	422561.131922	452304.620867	227680.568578	199091.766744	276232.030536	118368.308307	344899.901248	107311.735075	196859.410381	68500.5402423	59234.0468414	156426.920972
NODE_9865_length_8135_cov_225.282302	228651.704167	47659.8481264	232373.489631	319245.025055	141153.767128	106745.79521	904126.072114	520261.582356	480659.613473	553797.217644	268503.345419	184770.579299	303953.727632	111769.27097	356396.412695	93696.2068575	200858.292757	73166.5812759	63200.5551242	161403.099465
NODE_9912_length_8116_cov_225.084605	282068.061373	47663.2881833	213328.222533	316438.237579	123522.406263	119396.919965	999683.38282	570663.79396	458964.085213	577883.351653	273322.848651	191427.251492	305826.061792	122848.41288	336741.510449	109169.786507	241249.451905	67365.8621253	80982.5648821	134309.744946
NODE_10096_length_8034_cov_72.946234	116123.455229	18138.4974285	52461.0883877	71091.0042728	70616.3523973	54802.5229477	532582.864822	383399.390352	180035.682525	229992.273811	7195.56220863	8855.80790687	62666.1198295	9965.24372619	78776.152807	29122.616708	6895.66396043	15105.2723553	2963.87178781	16025.1191321
NODE_10226_length_7977_cov_7.785786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27700.6958849	0.0	6220.87060326	103776.253335	0.0	10460.4574075	191714.089941	4932.22636705
NODE_10244_length_7969_cov_219.947561	225351.705513	45098.6080311	202761.945726	335681.17933	102431.334994	113854.871606	872934.803463	625682.9474	406120.315822	502814.076078	221934.149721	189356.464833	298689.71223	103012.325598	338013.73299	92855.8414688	181317.31019	53466.6841327	69177.7505544	141807.298024
NODE_10253_length_7964_cov_7.034897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23969.5795269	0.0	3110.62872193	96713.4538868	0.0	8136.43935793	166099.769357	3699.41719993
NODE_10269_length_7958_cov_7.615589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1199.70714999	0.0	25814.2278898	0.0	3110.72416015	105606.109432	0.0	11623.8328263	171964.91619	4932.70577825
NODE_10565_length_7843_cov_8.505650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23985.5347974	0.0	1037.49148861	114771.775949	0.0	8141.45096351	205344.544987	7651.44041387
NODE_10586_length_7831_cov_7.917695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35058.1330639	0.0	3112.67343823	121154.897731	0.0	4652.54915263	167123.739357	2467.9847052
NODE_10784_length_7750_cov_226.982326	220390.684879	50845.9893608	217341.885194	321056.927155	132035.101713	119603.012605	928880.502935	501827.416219	446645.445211	568496.176887	245001.495997	187905.219058	295361.865902	114236.577362	359142.418882	108444.001516	220989.20196	58181.5089173	62433.7448882	135797.790698
NODE_11129_length_7617_cov_9.043639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33253.9671407	0.0	12464.4555305	120370.01502	0.0	10480.1852293	192049.305117	3706.28241149
NODE_11283_length_7552_cov_7.832200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20329.7772751	0.0	2078.13307185	98517.0913176	0.0	3494.65108883	183284.27063	3707.64667385
NODE_11329_length_7532_cov_219.973519	228199.381613	43623.2023775	217624.140746	310002.228289	119228.750436	102831.797679	892150.225764	535991.784544	415563.392793	503142.885127	248898.063177	188703.549181	262470.687296	145489.503389	377221.868722	93965.7709666	211380.880916	59415.726674	61403.4336466	126074.324412
NODE_11375_length_7514_cov_253.137016	217134.997871	38952.4066023	211668.86285	317691.280123	119242.510951	110577.015296	839219.787125	500964.85851	434392.957974	545680.934694	227277.616541	176511.93637	274479.450706	144395.681115	372062.444038	100361.124224	212390.682457	62917.1361988	74285.3161896	124851.198486
NODE_11414_length_7499_cov_229.721789	259683.012094	32202.8083047	206904.543674	263466.442894	123976.965643	109894.143863	824106.581895	519255.016941	424124.914319	496947.164203	256159.830032	188740.108619	305044.899409	119971.162485	347148.195933	105843.608582	215372.985524	54765.8532312	65376.2223268	118680.706689
NODE_11433_length_7491_cov_235.141339	189821.700118	38956.4068733	218875.187158	283456.079695	109813.847619	119761.498798	831394.72034	489806.935026	415661.682081	532617.615536	245347.229929	174315.276654	284722.5343	136640.941557	335729.912174	85773.3925671	241070.872049	69917.0303573	79247.234577	116213.563498
NODE_11439_length_7490_cov_4.450437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102228.589538	1110.29570736	0.0	7776.36052132	28064.2635094	3649.94868295	1976.00255973	8157.03459629	11887.1470039	0.0
NODE_11514_length_7456_cov_5.936630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25889.4528556	0.0	2079.22171625	85789.1066787	0.0	4662.0674098	121865.175258	3709.70121333
NODE_11581_length_7432_cov_7.694862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20344.7501774	0.0	1039.75370588	102229.76059	0.0	8159.73790058	167462.194957	3710.22295822
NODE_11637_length_7408_cov_236.731674	235350.56024	41753.4299508	220176.993976	263766.928802	113573.109567	109013.806271	881329.62927	447563.997131	422503.163422	527647.888157	238123.173309	221337.98901	289461.103286	110039.467679	332909.280312	88691.2831188	188524.20053	66796.7532669	78468.7209	113796.231845
NODE_11663_length_7395_cov_7.421935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27749.2773838	0.0	6239.80207701	90381.6069511	0.0	5829.63640357	170468.793709	4948.04307173
NODE_11757_length_7360_cov_6.587953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35156.871432	0.0	2080.34386348	102269.134707	0.0	5830.83488465	119358.085715	2474.53769455
NODE_11812_length_7339_cov_5.147721	2331.13897958	1559.33799133	7183.14090684	4761.07575208	2427.28979642	1410.11750155	4356.27664817	0.0	2425.8666085	3148.18476822	18056.0253346	22226.1510294	5551.82754152	17792.4152963	20805.9654376	10213.1192233	9118.80478961	12829.4184387	2974.19844477	3712.27881558
NODE_11916_length_7303_cov_6.915839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29616.6126531	0.0	1040.51330349	138836.907986	0.0	2333.12096923	216168.08615	2475.39360729
NODE_11931_length_7300_cov_4.889441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119197.250858	4446.30670304	3702.15127852	3336.96724087	36418.6139784	13701.2338324	989.120083792	6999.4894011	17849.039034	0.0
NODE_11936_length_7298_cov_4.913158	1165.85080146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115586.591969	1111.59092964	3702.19451597	2224.67603804	37459.5830627	10047.6815966	989.133403339	4666.38497533	22807.3611758	0.0
NODE_11990_length_7278_cov_237.408556	222704.457821	39514.6530064	203603.35608	282933.329302	124159.467962	108615.878199	833772.334975	446879.21763	396776.781297	510733.362834	250467.4731	170659.381797	277700.759735	110136.605404	289812.390133	89525.5972559	196862.092427	54836.5867071	51570.2045181	160925.126783
NODE_12146_length_7215_cov_9.158939	1166.43632146	2080.34932688	11981.6778609	9530.81474288	1182.98404268	1411.10213426	2906.12383869	4217.52626619	1213.86254133	1050.18983303	6023.14356343	14458.2320902	88901.0233492	149139.300927	39559.9149422	1827.69217991	12865.3844448	15173.3726785	7936.69550664	37151.0674513
NODE_12188_length_7199_cov_227.596585	221644.356581	39752.3598722	197718.852486	262866.723995	121789.499636	108664.595442	879179.375217	476499.595334	435220.3334	493445.123899	244563.403911	195762.291822	269346.352748	114649.857737	340315.087284	103746.606536	193000.165172	64201.347739	70444.5639256	128222.421194
NODE_12352_length_7145_cov_233.611989	189043.8943	44742.7620112	200805.560694	294657.518984	110072.15601	103051.870759	859091.697553	490860.155825	415323.7395	454995.750215	236208.758401	178027.812199	283504.802043	134737.570697	324943.98644	91421.0960329	198016.85547	45539.8489633	56571.6550436	133229.205957
NODE_12393_length_7135_cov_3.893785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116906.504791	2225.49276414	0.0	4454.45389608	27080.3069726	5485.57797404	0.0	14013.1378241	17865.7655009	0.0
NODE_12413_length_7129_cov_7.785835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25944.426309	0.0	1041.58890713	94172.3909244	0.0	4671.22346348	165349.828171	3855.14689505
NODE_12528_length_7095_cov_8.069744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1205.52412417	0.0	35218.4660089	0.0	1041.80207833	94190.94582	0.0	9344.45081938	160829.519688	7435.88168124
NODE_12529_length_7094_cov_226.266799	184434.991676	40070.5379529	190665.690068	281417.371047	98272.4267507	100258.553753	814262.856106	488210.603812	398452.95718	496067.659289	216995.613962	173635.184839	289164.139427	93571.3287859	301083.358407	98763.8974927	191762.266729	63075.4287498	56588.4948204	117735.61131
NODE_12749_length_7026_cov_237.164969	212542.417962	41646.0446312	189556.718831	289202.403056	110167.186319	111600.615335	852399.449474	468726.126908	374323.672305	476308.804374	215883.468964	172600.428859	241083.666294	138198.222323	305379.348436	87825.2409897	184298.556726	63102.9148453	56611.3535964	135146.168444
NODE_12756_length_7025_cov_7.912052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33381.0464528	0.0	2084.51219165	85081.2072953	0.0	5842.89770286	169835.089055	8679.17159849
NODE_12968_length_6958_cov_7.269303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20409.1900899	0.0	3128.09348337	79624.0947699	0.0	4676.36662588	166923.272902	0.0
NODE_13046_length_6931_cov_23.178447	121781.299578	6770.81008814	26411.9506502	21014.1405087	18966.9692434	40991.1334564	84414.1464344	45277.1751632	103881.005656	110472.370879	4827.19718513	10028.4675006	3711.48272448	15614.1949638	6257.27241882	0.0	50565.766336	5846.50809197	8943.80044724	1240.65821438
NODE_13146_length_6900_cov_7.408619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1207.04614094	0.0	24130.0285747	0.0	1043.08709726	85145.5808256	0.0	4678.17163372	159031.453521	3722.77104118
NODE_13231_length_6874_cov_10.024050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33417.1438742	0.0	2086.5280928	130544.274808	0.0	9357.99179887	194474.84903	1241.14748961
NODE_13541_length_6775_cov_7.647321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1115.50659152	31645.4353531	0.0	3131.85345162	92542.528949	0.0	2341.08619624	155178.612456	4968.0241334
NODE_13593_length_6758_cov_24.413397	133369.864788	7819.76222886	38466.9907121	33479.7132881	25118.4773882	24055.7566433	90331.0133044	52294.0374589	96408.1322975	123460.607795	6041.08022562	4462.58284302	5574.33492928	17869.0220895	10440.7213487	1832.72672261	51967.3394718	4682.73028851	3979.37517223	7501.75402053
NODE_13720_length_6726_cov_8.407435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22696.6076779	0.0	1044.30043108	79740.0286188	0.0	5854.73286924	187069.780238	1242.4448675
NODE_13754_length_6718_cov_6.479214	21064.3014626	5220.22054871	7214.78339348	8612.02697939	4749.65922675	1415.41855981	4371.95566997	9874.55194033	8525.51445223	4214.71045633	32630.9661924	2231.94970662	18586.787299	5738.98694807	9399.21518454	1833.20064019	992.970280067	8197.09364695	7960.83405777	11182.6296078
NODE_13763_length_6715_cov_4.544144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108772.19287	5579.99140779	1858.72374075	4468.81410476	31331.353204	10999.4137895	0.0	7026.23018235	16917.1052311	1242.5402152
NODE_13794_length_6708_cov_4.203517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1053.75095955	90058.1812076	5580.27635592	0.0	1117.26864336	30288.4381769	10083.25356	0.0	5855.48083422	17913.0550689	0.0
NODE_13896_length_6678_cov_40.038351	101612.244546	60449.6119693	39555.0419051	26356.1093882	80336.0925039	29731.6598715	137497.944401	134827.994353	165851.860684	154195.59842	33499.339518	28416.842373	66933.1041453	20525.411736	18803.6215938	14325.2039348	15467.3598275	8199.43807197	22245.2506128	64629.5660138
NODE_14003_length_6652_cov_229.051842	153373.332809	27124.6427696	172041.168051	234573.58715	109301.12985	99122.8502987	712929.639793	493970.965484	349715.125365	409022.349475	221269.318662	164128.877363	247330.77734	115131.60629	314495.334012	97201.7366137	180808.729489	46862.69485	48781.4845433	125554.505708
NODE_14115_length_6622_cov_8.050099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29761.0994248	0.0	2090.11295695	93552.4682908	0.0	4687.29154268	142391.065162	3730.1747161
NODE_14139_length_6614_cov_233.155816	182693.254375	35478.4285791	187738.008121	250934.680898	93886.0224863	97732.0054552	740813.281982	446113.826534	364440.381273	426008.504989	191093.756922	164176.165992	251125.162677	100632.401102	259188.452037	79799.0353685	166947.680558	46875.6635582	46802.3995498	98233.7148168
NODE_14147_length_6613_cov_7.690302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26042.8168254	0.0	1045.11878616	96309.8295847	0.0	7031.40188751	133437.52907	6217.36780993
NODE_14242_length_6587_cov_8.421310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48375.235756	0.0	1045.31826867	87152.7495874	0.0	7032.7427918	149396.843669	0.0
NODE_14294_length_6570_cov_234.449424	181580.660243	32878.1337061	201047.188089	250075.738226	122453.665594	94927.8947882	771660.852679	475921.526698	401139.278052	490492.584833	204463.60456	185458.864705	241909.097112	89484.3651489	279133.251325	98172.8608613	186884.526517	43374.0538209	56777.4207631	123143.750605
NODE_14390_length_6547_cov_7.065003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29778.9474612	0.0	3136.84872244	78000.0496959	0.0	9379.78072971	126524.171692	7464.56258663
NODE_14500_length_6519_cov_238.055538	221495.215821	45938.8353154	191496.023417	275115.399005	114181.266853	89292.3200849	814240.915475	474698.084541	381779.864607	482240.224567	233588.365464	177708.926696	253178.625227	110785.469164	298061.277922	89946.8188343	170051.883499	56290.5252007	61779.7416322	123191.69506
NODE_14527_length_6512_cov_8.420009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27925.7070181	0.0	3137.6462051	99129.8721134	0.0	3518.34075851	154204.355363	3733.28518074
NODE_14600_length_6494_cov_221.991303	146519.101197	30282.389331	169852.360337	212856.131751	97550.8936795	92143.2559399	688864.972643	456421.84766	340374.422849	409507.79469	198526.913679	174390.30331	249506.498917	97378.1003012	263597.204032	78028.6518321	203902.930141	46917.653679	42854.7602178	129438.491955
NODE_14688_length_6469_cov_7.666355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1210.75593014	0.0	26073.2217846	0.0	0.0	86543.3648891	0.0	9385.31809789	138784.924332	3734.53071784
NODE_14779_length_6446_cov_236.531842	179404.908565	32902.4757097	175856.773369	264870.7041	87431.7696449	110780.471193	754853.525292	494963.513909	398927.352479	496394.298475	216763.990957	179253.599363	242154.838322	118307.241331	330184.225291	91063.2559974	186069.359057	49004.0656578	50845.0605354	130732.119323
NODE_14850_length_6430_cov_7.138196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27944.685552	0.0	1046.51779451	97350.2075092	0.0	9388.14580392	111672.547739	2490.44842166
NODE_15207_length_6345_cov_236.974722	183066.703952	38148.9147136	209870.908064	251564.004735	97680.0853932	107853.285106	682273.642455	466877.552413	388413.880753	443802.387275	207239.207118	155574.084447	296427.96706	119923.60937	313111.457962	91896.1627668	178253.855152	48146.4192416	67843.2031978	113392.776127
NODE_15332_length_6313_cov_228.835251	203068.020461	43383.5680847	152018.083795	274693.895278	106049.658845	82328.7602195	748188.564581	399074.761036	335980.56146	387899.424641	214565.39625	170169.629164	208862.547265	99778.9493194	282812.959952	75372.5852934	159374.939758	48158.7675409	60873.811323	102204.838134
NODE_15433_length_6286_cov_7.507142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16822.9897787	0.0	1047.67973663	80903.8658968	0.0	2349.71978006	144729.336447	3740.0316438
NODE_15553_length_6258_cov_8.372723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22388.9536982	0.0	2095.81525198	72221.5611234	0.0	6183.27827377	107024.578795	0.0
NODE_15677_length_6228_cov_4.462174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103110.952005	4481.38730581	0.0	1122.00385143	24107.6646782	10117.3994608	1993.60455086	2350.83960439	18972.8945592	0.0
NODE_15690_length_6222_cov_9.354629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20529.8031352	0.0	1048.21122787	118654.917868	0.0	4701.91418459	159779.131372	1247.34851763
NODE_15765_length_6207_cov_230.795839	198544.12407	31906.151917	171484.729926	237487.066126	108540.356491	98022.1878597	756081.088285	415017.244624	339947.576388	410456.114379	214750.609542	133345.530938	210925.577578	104367.561382	279905.832885	69913.2249168	160513.908211	44673.757892	57926.6335986	88572.9037144
NODE_15847_length_6187_cov_10.725864	21282.3289937	24719.0154476	4831.4375313	1977.68706231	28631.4930973	21312.4971257	14626.5746762	28568.8006756	17122.5931663	4326.20090332	27910.0872174	1120.74386715	0.0	5655.88092735	24463.5187115	9200.52370695	4985.75839404	11758.2226985	15982.240154	1247.72123766
NODE_15944_length_6161_cov_8.964297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18673.7866951	0.0	5122.36918604	81981.9545108	1994.7491933	8232.55849287	195822.207739	1247.99492775
NODE_15956_length_6158_cov_3.889563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91033.2561002	2242.06401538	0.0	3368.28813782	19926.3324799	8282.32757159	0.0	8232.76791341	17984.0953127	0.0
NODE_16042_length_6144_cov_3.916242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26147.3887625	0.0	3146.62548919	77310.1623609	0.0	7057.50087423	19984.5332996	3744.54741934
NODE_16052_length_6142_cov_6.701824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20544.7537475	0.0	2097.7854683	78676.4850585	0.0	2352.53771064	129410.089824	1248.20639557
